line,english,german,issues,reviewed,replacement
3322,This creature gives and receives 150% more healing.,Dieses Wesen gibt und erhält 150% mehr Heilung.,TERM:Creature->Kreatur,,
3328,"At the end of this creature's turn, one of your other creatures has a 50% chance to be sent to the top of the {TIMELINE}. This trait only activates if none of your other creatures have it.","Am Ende des Zuges dieser Kreatur hat eine deiner anderen Kreaturen eine 50% Chance, an den Anfang der {TIMELINE} geschickt zu werden. Diese Eigenschaft wird nur aktiviert, wenn keine deiner anderen Kreaturen sie besitzt.",TERM:Trait->Merkmal,,
3338,"After this creature gains a stat, it gains 200% of this amount of another stat (other than {STAT_health}). The stats gained from this trait do not activate effects that occur when stats are gained.","Nachdem diese Kreatur einen Statuswert erhält, erhält sie 200% dieses Betrags eines anderen Statuswerts (außer {STAT_health}). Die durch diesen Effekt erhaltenen Statuswerte aktivieren keine Effekte, die beim Erhalten von Statuswerten ausgelöst werden.",TERM:Trait->Merkmal,,
3344,Enemies' {CONDNAME_DEBUFF_BLEED} debuffs last forever and deal 35% more damage. This trait does not stack.,Debuffs durch {CONDNAME_DEBUFF_BLEED} der Gegner halten ewig an und verursachen 35% mehr Schaden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3346,Your creatures deal 6% more damage for each creature of the same class fighting on your side. This trait does not stack.,"Deine Kreaturen verursachen 6% mehr Schaden für jede Kreatur derselben Klasse, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3350,This creature has 50% more {STAT_intelligence} for each different class of Spell Gem it has equipped.,"Dieses Wesen hat 50% mehr {STAT_intelligence} für jede unterschiedliche Klasse von Zauberstein, die es ausgerüstet hat.",TERM:Creature->Kreatur,,
3354,"After your creatures are resurrected, they gain a {CONDNAME_BUFF_BARRIER} equal to 100% of the amount of {STAT_health} they resurrected with. This trait does not stack.","Nachdem deine Kreaturen wiederbelebt wurden, erhalten sie einen {CONDNAME_BUFF_BARRIER} in Höhe von 100% des {STAT_health}-Wertes, mit dem sie wiederbelebt wurden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3358,"When one of your creatures would be afflicted with a debuff, they have a 25% chance to afflict a random enemy with that debuff instead. This trait does not stack.","Wenn eines deiner Kreaturen mit einem Debuff belegt werden würde, besteht eine 25% Chance, stattdessen einen zufälligen Gegner mit diesem Debuff zu belegen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3360,"While this creature has {CONDNAME_BUFF_BARRIER} or {CONDNAME_BUFF_SHELL}, it takes damage from attacks and spells in place of your other creatures. This trait does not stack.","Solange diese Kreatur {CONDNAME_BUFF_BARRIER} oder {CONDNAME_BUFF_SHELL} hat, nimmt sie Schaden von Angriffen und Zaubern anstelle deiner anderen Kreaturen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3362,"If your creatures have {ACTION_cast} an even number of spells, 30% of their {STAT_speed} is added to their spells' potency. If your creatures have {ACTION_cast} an odd number of spells, 30% of their {STAT_defense} is added to their spells' potency. This trait does not stack.","Wenn deine Kreaturen eine gerade Anzahl an Zaubern {ACTION_cast} haben, werden 30% ihrer {STAT_speed} zur Wirksamkeit ihrer Zauber hinzugefügt. Wenn deine Kreaturen eine ungerade Anzahl an Zaubern {ACTION_cast} haben, werden 30% ihrer {STAT_defense} zur Wirksamkeit ihrer Zauber hinzugefügt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3366,"While your creatures are below 50% {STAT_health}, they have 50% more stats (other than {STAT_health}). This trait does not stack.","Solange deine Kreaturen unter 50% {STAT_health} sind, haben sie 50% mehr Statuswerte (außer {STAT_health}). Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3368,"After your creatures {ACTION_attack} an enemy with {CONDNAME_DEBUFF_FROZEN}, they gain 1 stack of {CONDNAME_MINION_ZOMBIE}. This trait does not stack.","Nachdem deine Kreaturen einen Feind mit {CONDNAME_DEBUFF_FROZEN} {ACTION_attack}, erhalten sie 1 Stapel {CONDNAME_MINION_ZOMBIE}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3372,"At the start of your creatures' turns, they gain 10% Maximum {STAT_health}. This trait does not stack.",Zu Beginn der Runden deiner Kreaturen erhalten sie 10% ihrer maximalen {STAT_health}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3376,"After your creatures are afflicted with a debuff, they have a 25% chance to gain {CONDNAME_BUFF_IMMUNITY}. This trait does not stack.","Nachdem deine Kreaturen mit einem Schwächungseffekt belegt wurden, haben sie eine 25% Chance, {CONDNAME_BUFF_IMMUNITY} zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3378,"After an enemy {ACTION_attacks}, each other enemy has a 35% chance to be afflicted with a random debuff. This trait does not stack.","Nachdem ein Gegner {ACTION_attacks}, hat jeder andere Gegner eine 35% Chance, von einem zufälligen Debuff betroffen zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3380,"After an enemy takes damage from {CONDNAME_DEBUFF_POISON}, the potency of all enemies' {CONDNAME_DEBUFF_POISON} debuffs is increased by 15%. This trait does not stack.","Nachdem ein Gegner Schaden durch {CONDNAME_DEBUFF_POISON} erleidet, wird die Wirksamkeit aller {CONDNAME_DEBUFF_POISON}-Schwächungszauber der Gegner um 15% erhöht. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3386,Your creatures have a 35% chance to avoid debuffs. This trait does not stack.,"Deine Kreaturen haben eine 35% Chance, Debuffs zu vermeiden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3388,Your creatures take 75% less damage until the start of their first turn. This trait does not stack.,Deine Kreaturen erleiden 75% weniger Schaden bis zum Beginn ihres ersten Zuges. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3394,"After this creature {ACTION_attacks}, it {ACTION_casts} one of the target's Spell Gems.","Nachdem diese Kreatur {ACTION_attacks}, {ACTION_casts} sie einen der Zauberedelsteine des Ziels.",TERM:Spell Gems->Zaubersteine,,
3410,"After your creatures are resurrected, they gain 25% stats. This trait does not stack.","Nachdem deine Kreaturen wiederbelebt wurden, erhalten sie 25% mehr Statuswerte. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3426,"This creature is healed instead of damaged by {CONDNAME_DEBUFF_BLEED} and {CONDNAME_DEBUFF_BURNED}, but at 50% effectiveness.","Dieses Wesen wird durch {CONDNAME_DEBUFF_BLEED} und {CONDNAME_DEBUFF_BURNED} geheilt statt Schaden zu erleiden, jedoch nur mit 50% Wirksamkeit.",TERM:Creature->Kreatur,,
3428,"When this creature {ACTION_attacks}, one of your other creatures {ACTION_attacks} instead for 50% more damage. This trait does not work if any of your other creatures have it as well.","Wenn diese Kreatur {ACTION_attacks}, greift stattdessen eine deiner anderen Kreaturen mit 50% mehr Schaden an. Diese Eigenschaft funktioniert nicht, wenn eine deiner anderen Kreaturen sie ebenfalls besitzt.",TOKEN_MISMATCH; TERM:Trait->Merkmal,,
3432,"While your creatures have {CONDNAME_BUFF_BARRIER}, they have 50% more {STAT_defense}. This trait does not stack.","Solange deine Kreaturen {CONDNAME_BUFF_BARRIER} haben, haben sie 50% mehr {STAT_defense}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3448,Your {RACE_Exotic} creatures deal additional damage with attacks and spells equal to 25% of their {STAT_speed}. This trait does not stack.,Deine {RACE_Exotic}-Kreaturen verursachen zusätzlichen Schaden mit Angriffen und Zaubern in Höhe von 25% ihres {STAT_speed}. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3450,"After your {RACE_Exotic} creatures gain a buff, they gain 20% {STAT_defense}. This trait does not stack.","Nachdem deine {RACE_Exotic} Kreaturen einen Buff erhalten, bekommen sie 20% {STAT_defense}. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3452,Your {RACE_Exotic} creatures have 7% more {STAT_intelligence} for each permanent Spell Gem they have equipped. This trait does not stack.,"Deine {RACE_Exotic}-Kreaturen haben 7% mehr {STAT_intelligence} für jeden permanenten Zauberedelstein, den sie ausgerüstet haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gem->Zauberstein,,
3454,Your creatures have 10% more stats (other than {STAT_health}) for each {RACE_Exotic} creature fighting on your side. This trait does not stack.,"Deine Kreaturen haben 10% mehr Werte (außer {STAT_health}) für jede {RACE_Exotic} Kreatur, die an deiner Seite kämpft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3456,"After your {RACE_Exotic} creatures are killed, your other {RACE_Exotic} creatures gain their trait. Your {RACE_Exotic} creatures have 10% more stats (other than {STAT_health}) for each extra trait they have. This trait does not stack.","Nachdem deine {RACE_Exotic}-Kreaturen getötet werden, erhalten deine anderen {RACE_Exotic}-Kreaturen ihre Eigenschaft. Deine {RACE_Exotic}-Kreaturen haben 10% mehr Werte (außer {STAT_health}) für jede zusätzliche Eigenschaft, die sie besitzen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3458,"After your creatures are {ACTION_attacked}, they gain {STAT_attack} equal to 20% of the damage received. This trait does not stack.","Nachdem deine Kreaturen {ACTION_attacked} wurden, erhalten sie {STAT_attack} in Höhe von 20% des erlittenen Schadens. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3460,"At the start of each creature's turn, it has a 50% chance to gain a random buff. Otherwise, it gains a random trait. This trait does not stack.","Zu Beginn jedes Zuges einer Kreatur hat diese eine 50% Chance, einen zufälligen Buff zu erhalten. Andernfalls erhält sie eine zufällige Eigenschaft. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3462,Your creatures can have 5 additional stacks of {CONDNAME_MINION_ZOMBIE}. This trait does not stack.,Deine Kreaturen können 5 zusätzliche Stapel von {CONDNAME_MINION_ZOMBIE} haben. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3464,This creature and its adjacent allies are immune to damage from minions and take 35% less indirect damage. This trait does not stack.,Diese Kreatur und ihre angrenzenden Verbündeten sind immun gegen Schaden von Schergen und erleiden 35% weniger indirekten Schaden. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3466,"At the start of this creature's turn, enemies gain a copy of its innate trait. This trait can only activate once per side.",Zu Beginn des Zuges dieser Kreatur erhalten Feinde eine Kopie ihrer angeborenen Eigenschaft. Diese Eigenschaft kann nur einmal pro Seite aktiviert werden.,TERM:Trait->Merkmal,,
3468,"At the start of your creatures' turns, they have a 35% chance to gain a random trait. This trait does not stack.","Zu Beginn der Züge deiner Kreaturen haben sie eine 35% Chance, eine zufällige Eigenschaft zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3470,"Whenever it is an enemy's turn, any random effects that fail to occur are re-rolled an additional time. This trait does not stack.","Immer wenn ein Feind am Zug ist, werden zufällige Effekte, die nicht eintreten, ein weiteres Mal neu gewürfelt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3474,Your creatures gain 50% more Maximum {STAT_health} from stat-increasing effects. This trait does not stack.,Deine Kreaturen erhalten 50% mehr Maximales {STAT_health} durch Statuswerte erhöhende Effekte. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3476,"After your creatures manually {ACTION_cast} a spell, its Spell Gems have a 30% chance to gain 1 {STAT_charge}. This trait does not stack.","Nachdem deine Kreaturen manuell {ACTION_cast} einen Zauber wirken, haben ihre Zauber-Edelsteine eine 30% Chance, 1 {STAT_charge} zu erhalten. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal; TERM:Spell Gems->Zaubersteine,,
3478,This creature takes 50% less damage from spells and 50% more damage from attacks. This creature has 50% more {STAT_intelligence} and 50% less {STAT_attack}.,Dieses Wesen erleidet 50% weniger Schaden durch Zauber und 50% mehr Schaden durch Angriffe. Dieses Wesen hat 50% mehr {STAT_intelligence} und 50% weniger {STAT_attack}.,TERM:Creature->Kreatur,,
3480,"After your creatures gain a minion, they gain 30% of their highest stat. This trait does not stack.","Nachdem deine Kreaturen einen Diener erhalten, bekommen sie 30% ihres höchsten Attributs. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3482,This creature deals 150% more damage while it is below 50% {STAT_health}.,"Dieses Wesen verursacht 150% mehr Schaden, wenn es unter 50% {STAT_health} ist.",TERM:Creature->Kreatur,,
3484,"After one of your creatures' minions go away, all your creatures gain a random minion. This trait does not stack.","Nachdem einer der Diener deiner Kreaturen verschwindet, erhalten alle deine Kreaturen einen zufälligen Diener. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3486,"After your creatures are killed, they have a 7% chance to be resurrected with 50% {STAT_health} for each creature that belongs to a different class on your side. This trait does not stack.","Nachdem deine Kreaturen getötet wurden, haben sie eine 7% Chance, mit 50% {STAT_health} wiederbelebt zu werden, für jede Kreatur einer anderen Klasse auf deiner Seite. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3490,Your creatures deal 40% more damage and take 10% more damage for each turn they've taken in the current battle. This trait does not stack.,"Deine Kreaturen verursachen 40% mehr Schaden und erleiden 10% mehr Schaden für jeden Zug, den sie in der aktuellen Schlacht gemacht haben. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3492,"After an enemy takes damage at the start of its turn from {CONDNAME_DEBUFF_BOMB}, all other enemies take 50% of that damage as well. This trait does not stack.","Nachdem ein Gegner zu Beginn seines Zuges Schaden durch {CONDNAME_DEBUFF_BOMB} erleidet, erleiden alle anderen Gegner ebenfalls 50% dieses Schadens. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3496,"Your creatures have a 50% independent chance to dodge, but they can't deal critical damage. This trait does not stack.","Deine Kreaturen haben eine unabhängige Chance von 50%, auszuweichen, können aber keinen kritischen Schaden verursachen. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3498,"After an enemy takes damage from {CONDNAME_DEBUFF_BURNED}, it is afflicted with {CONDNAME_DEBUFF_FROZEN}. This trait does not stack.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BURNED} erleidet, wird er mit {CONDNAME_DEBUFF_FROZEN} belegt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3500,This creature deals 150% more damage with attacks and takes 50% more damage from attacks.,Dieses Wesen verursacht 150% mehr Schaden mit Angriffen und erleidet 50% mehr Schaden durch Angriffe.,TERM:Creature->Kreatur,,
3508,"After an enemy takes damage from {CONDNAME_DEBUFF_BLEED}, your creatures have a 35% chance to be resurrected with 50% {STAT_health}. This trait does not stack.","Nachdem ein Feind Schaden durch {CONDNAME_DEBUFF_BLEED} erleidet, haben deine Kreaturen eine 35% Chance, mit 50% {STAT_health} wiederbelebt zu werden. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3512,This creature intercepts attacks on allies that belong to its race.,"Dieses Wesen fängt Angriffe auf Verbündete ab, die seiner Rasse angehören.",TERM:Creature->Kreatur,,
3518,"If an enemy has taken at least 2 turns, they are afflicted with a random debuff at the start and end of their turn. This trait does not stack.","Wenn ein Gegner mindestens 2 Züge gemacht hat, wird er zu Beginn und am Ende seines Zuges mit einem zufälligen Debuff belegt. Diese Eigenschaft ist nicht stapelbar.",TERM:Trait->Merkmal,,
3519,Minion Master,Schergenmeister,TERM:Minion->Diener,,
3522,"After this creature causes 0 damage with an attack or spell, it gains 12% {STAT_attack} and {STAT_intelligence}. This trait does not work on damage that is completely prevented by other effects. This trait can activate a maximum of 1 time per turn.","Nachdem diese Kreatur 0 Schaden mit einem Angriff oder Zauber verursacht hat, erhält sie 12% {STAT_attack} und {STAT_intelligence}. Diese Eigenschaft funktioniert nicht bei Schaden, der vollständig durch andere Effekte verhindert wird. Diese Eigenschaft kann maximal 1 Mal pro Zug aktiviert werden.",TERM:Trait->Merkmal,,
3524,"At the start of battle, you gain access to 3 random perks. A description of these perks can be found in your battle history. This trait activates immediately before all other start-of-battle effects. This trait does not stack.",Zu Beginn des Kampfes erhältst du Zugang zu 3 zufälligen Vorteilen. Eine Beschreibung dieser Vorteile findest du in deiner Kampfhistorie. Diese Eigenschaft aktiviert sich unmittelbar vor allen anderen Kampfbeginn-Effekten. Diese Eigenschaft ist nicht stapelbar.,TERM:Trait->Merkmal,,
3526,"This creature's base stats are 20, plus 5 for each permanent Spell Gem it has equipped. The base stat that is increased by this trait is determined by the class of the Spell Gem. Only the first 8 Spell Gems are considered.","Die Basiswerte dieser Kreatur betragen 20, plus 5 für jeden permanenten Zauberstein, den sie ausgerüstet hat. Der Basiswert, der durch diese Eigenschaft erhöht wird, wird durch die Klasse des Zaubersteins bestimmt. Nur die ersten 8 Zaubersteine werden berücksichtigt.",TERM:Trait->Merkmal,,
